0x0080 128  €
0x0081 129  �
0xFCFC 64764 ARABIC_LIGATURE_SEEN_WITH_YEH_ISOLATED_FORM ﳼ
0xFCFD 64765 ARABIC_LIGATURE_SHEEN_WITH_ALEF_MAKSURA_ISOLATED_FORM ﳽ
0xFCFE 64766 ARABIC_LIGATURE_SHEEN_WITH_YEH_ISOLATED_FORM ﳾ
0xFCFF 64767 ARABIC_LIGATURE_HAH_WITH_ALEF_MAKSURA_ISOLATED_FORM ﳿ
0xFD00 64768 ARABIC_LIGATURE_HAH_WITH_YEH_ISOLATED_FORM ﴀ
0xFD01 64769 ARABIC_LIGATURE_JEEM_WITH_ALEF_MAKSURA_ISOLATED_FORM ﴁ
0xFD02 64770 ARABIC_LIGATURE_JEEM_WITH_YEH_ISOLATED_FORM ﴂ
0xFD03 64771 ARABIC_LIGATURE_KHAH_WITH_ALEF_MAKSURA_ISOLATED_FORM ﴃ
0xFD04 64772 ARABIC_LIGATURE_KHAH_WITH_YEH_ISOLATED_FORM ﴄ
0xFD05 64773 ARABIC_LIGATURE_SAD_WITH_ALEF_MAKSURA_ISOLATED_FORM ﴅ
0xFD06 64774 ARABIC_LIGATURE_SAD_WITH_YEH_ISOLATED_FORM ﴆ
0xFD07 64775 ARABIC_LIGATURE_DAD_WITH_ALEF_MAKSURA_ISOLATED_FORM ﴇ
0xFD08 64776 ARABIC_LIGATURE_DAD_WITH_YEH_ISOLATED_FORM ﴈ
0xFD09 64777 ARABIC_LIGATURE_SHEEN_WITH_JEEM_ISOLATED_FORM ﴉ
0xFD0A 64778 ARABIC_LIGATURE_SHEEN_WITH_HAH_ISOLATED_FORM ﴊ
0xFD0B 64779 ARABIC_LIGATURE_SHEEN_WITH_KHAH_ISOLATED_FORM ﴋ
0xFD0C 64780 ARABIC_LIGATURE_SHEEN_WITH_MEEM_ISOLATED_FORM ﴌ
0xFD0D 64781 ARABIC_LIGATURE_SHEEN_WITH_REH_ISOLATED_FORM ﴍ
0xFD0E 64782 ARABIC_LIGATURE_SEEN_WITH_REH_ISOLATED_FORM ﴎ
0xFD0F 64783 ARABIC_LIGATURE_SAD_WITH_REH_ISOLATED_FORM ﴏ
0xFD10 64784 ARABIC_LIGATURE_DAD_WITH_REH_ISOLATED_FORM ﴐ
0xFD11 64785 ARABIC_LIGATURE_TAH_WITH_ALEF_MAKSURA_FINAL_FORM ﴑ
0xFD12 64786 ARABIC_LIGATURE_TAH_WITH_YEH_FINAL_FORM ﴒ
0xFD13 64787 ARABIC_LIGATURE_AIN_WITH_ALEF_MAKSURA_FINAL_FORM ﴓ
0xFD14 64788 ARABIC_LIGATURE_AIN_WITH_YEH_FINAL_FORM ﴔ
0xFD15 64789 ARABIC_LIGATURE_GHAIN_WITH_ALEF_MAKSURA_FINAL_FORM ﴕ
0xFD16 64790 ARABIC_LIGATURE_GHAIN_WITH_YEH_FINAL_FORM ﴖ
0xFD17 64791 ARABIC_LIGATURE_SEEN_WITH_ALEF_MAKSURA_FINAL_FORM ﴗ
0xFD18 64792 ARABIC_LIGATURE_SEEN_WITH_YEH_FINAL_FORM ﴘ
0xFD19 64793 ARABIC_LIGATURE_SHEEN_WITH_ALEF_MAKSURA_FINAL_FORM ﴙ
0xFD1A 64794 ARABIC_LIGATURE_SHEEN_WITH_YEH_FINAL_FORM ﴚ
0xFD1B 64795 ARABIC_LIGATURE_HAH_WITH_ALEF_MAKSURA_FINAL_FORM ﴛ
0xFD1C 64796 ARABIC_LIGATURE_HAH_WITH_YEH_FINAL_FORM ﴜ
0xFD1D 64797 ARABIC_LIGATURE_JEEM_WITH_ALEF_MAKSURA_FINAL_FORM ﴝ
0xFD1E 64798 ARABIC_LIGATURE_JEEM_WITH_YEH_FINAL_FORM ﴞ
0xFD1F 64799 ARABIC_LIGATURE_KHAH_WITH_ALEF_MAKSURA_FINAL_FORM ﴟ
0xFD20 64800 ARABIC_LIGATURE_KHAH_WITH_YEH_FINAL_FORM ﴠ
0xFD21 64801 ARABIC_LIGATURE_SAD_WITH_ALEF_MAKSURA_FINAL_FORM ﴡ
0xFD22 64802 ARABIC_LIGATURE_SAD_WITH_YEH_FINAL_FORM ﴢ
0xFD23 64803 ARABIC_LIGATURE_DAD_WITH_ALEF_MAKSURA_FINAL_FORM ﴣ
0xFD24 64804 ARABIC_LIGATURE_DAD_WITH_YEH_FINAL_FORM ﴤ
0xFD25 64805 ARABIC_LIGATURE_SHEEN_WITH_JEEM_FINAL_FORM ﴥ
0xFD26 64806 ARABIC_LIGATURE_SHEEN_WITH_HAH_FINAL_FORM ﴦ
0xFD27 64807 ARABIC_LIGATURE_SHEEN_WITH_KHAH_FINAL_FORM ﴧ
0xFD28 64808 ARABIC_LIGATURE_SHEEN_WITH_MEEM_FINAL_FORM ﴨ
0xFD29 64809 ARABIC_LIGATURE_SHEEN_WITH_REH_FINAL_FORM ﴩ
0xFD2A 64810 ARABIC_LIGATURE_SEEN_WITH_REH_FINAL_FORM ﴪ
0xFD2B 64811 ARABIC_LIGATURE_SAD_WITH_REH_FINAL_FORM ﴫ
0xFD2C 64812 ARABIC_LIGATURE_DAD_WITH_REH_FINAL_FORM ﴬ
0xFD2D 64813 ARABIC_LIGATURE_SHEEN_WITH_JEEM_INITIAL_FORM ﴭ
0xFD2E 64814 ARABIC_LIGATURE_SHEEN_WITH_HAH_INITIAL_FORM ﴮ
0xFD2F 64815 ARABIC_LIGATURE_SHEEN_WITH_KHAH_INITIAL_FORM ﴯ
0xFD30 64816 ARABIC_LIGATURE_SHEEN_WITH_MEEM_INITIAL_FORM ﴰ
0xFD31 64817 ARABIC_LIGATURE_SEEN_WITH_HEH_INITIAL_FORM ﴱ
0xFD32 64818 ARABIC_LIGATURE_SHEEN_WITH_HEH_INITIAL_FORM ﴲ
0xFD33 64819 ARABIC_LIGATURE_TAH_WITH_MEEM_INITIAL_FORM ﴳ
0xFD34 64820 ARABIC_LIGATURE_SEEN_WITH_JEEM_MEDIAL_FORM ﴴ
0xFD35 64821 ARABIC_LIGATURE_SEEN_WITH_HAH_MEDIAL_FORM ﴵ
0xFD36 64822 ARABIC_LIGATURE_SEEN_WITH_KHAH_MEDIAL_FORM ﴶ
0xFD37 64823 ARABIC_LIGATURE_SHEEN_WITH_JEEM_MEDIAL_FORM ﴷ
0xFD38 64824 ARABIC_LIGATURE_SHEEN_WITH_HAH_MEDIAL_FORM ﴸ
0xFD39 64825 ARABIC_LIGATURE_SHEEN_WITH_KHAH_MEDIAL_FORM ﴹ
0xFD3A 64826 ARABIC_LIGATURE_TAH_WITH_MEEM_MEDIAL_FORM ﴺ
0xFD3B 64827 ARABIC_LIGATURE_ZAH_WITH_MEEM_MEDIAL_FORM ﴻ
0xFD3C 64828 ARABIC_LIGATURE_ALEF_WITH_FATHATAN_FINAL_FORM ﴼ
0xFD3D 64829 ARABIC_LIGATURE_ALEF_WITH_FATHATAN_ISOLATED_FORM ﴽ
0xFD3E 64830 ORNATE_LEFT_PARENTHESIS ﴾
0xFD3F 64831 ORNATE_RIGHT_PARENTHESIS ﴿
0xFD50 64848 ARABIC_LIGATURE_TEH_WITH_JEEM_WITH_MEEM_INITIAL_FORM ﵐ
0xFD51 64849 ARABIC_LIGATURE_TEH_WITH_HAH_WITH_JEEM_FINAL_FORM ﵑ
0xFD52 64850 ARABIC_LIGATURE_TEH_WITH_HAH_WITH_JEEM_INITIAL_FORM ﵒ
0xFD53 64851 ARABIC_LIGATURE_TEH_WITH_HAH_WITH_MEEM_INITIAL_FORM ﵓ
0xFD54 64852 ARABIC_LIGATURE_TEH_WITH_KHAH_WITH_MEEM_INITIAL_FORM ﵔ
0xFD55 64853 ARABIC_LIGATURE_TEH_WITH_MEEM_WITH_JEEM_INITIAL_FORM ﵕ
0xFD56 64854 ARABIC_LIGATURE_TEH_WITH_MEEM_WITH_HAH_INITIAL_FORM ﵖ
0xFD57 64855 ARABIC_LIGATURE_TEH_WITH_MEEM_WITH_KHAH_INITIAL_FORM ﵗ
0xFD58 64856 ARABIC_LIGATURE_JEEM_WITH_MEEM_WITH_HAH_FINAL_FORM ﵘ
0xFD59 64857 ARABIC_LIGATURE_JEEM_WITH_MEEM_WITH_HAH_INITIAL_FORM ﵙ
0xFD5A 64858 ARABIC_LIGATURE_HAH_WITH_MEEM_WITH_YEH_FINAL_FORM ﵚ
0xFD5B 64859 ARABIC_LIGATURE_HAH_WITH_MEEM_WITH_ALEF_MAKSURA_FINAL_FORM ﵛ
0xFD5C 64860 ARABIC_LIGATURE_SEEN_WITH_HAH_WITH_JEEM_INITIAL_FORM ﵜ
0xFD5D 64861 ARABIC_LIGATURE_SEEN_WITH_JEEM_WITH_HAH_INITIAL_FORM ﵝ
0xFD5E 64862 ARABIC_LIGATURE_SEEN_WITH_JEEM_WITH_ALEF_MAKSURA_FINAL_FORM ﵞ
0xFD5F 64863 ARABIC_LIGATURE_SEEN_WITH_MEEM_WITH_HAH_FINAL_FORM ﵟ
0xFD60 64864 ARABIC_LIGATURE_SEEN_WITH_MEEM_WITH_HAH_INITIAL_FORM ﵠ
0xFD61 64865 ARABIC_LIGATURE_SEEN_WITH_MEEM_WITH_JEEM_INITIAL_FORM ﵡ
0xFD62 64866 ARABIC_LIGATURE_SEEN_WITH_MEEM_WITH_MEEM_FINAL_FORM ﵢ
0xFD63 64867 ARABIC_LIGATURE_SEEN_WITH_MEEM_WITH_MEEM_INITIAL_FORM ﵣ
0xFD64 64868 ARABIC_LIGATURE_SAD_WITH_HAH_WITH_HAH_FINAL_FORM ﵤ
0xFD65 64869 ARABIC_LIGATURE_SAD_WITH_HAH_WITH_HAH_INITIAL_FORM ﵥ
0xFD66 64870 ARABIC_LIGATURE_SAD_WITH_MEEM_WITH_MEEM_FINAL_FORM ﵦ
0xFD67 64871 ARABIC_LIGATURE_SHEEN_WITH_HAH_WITH_MEEM_FINAL_FORM ﵧ
0xFD68 64872 ARABIC_LIGATURE_SHEEN_WITH_HAH_WITH_MEEM_INITIAL_FORM ﵨ
0xFD69 64873 ARABIC_LIGATURE_SHEEN_WITH_JEEM_WITH_YEH_FINAL_FORM ﵩ
0xFD6A 64874 ARABIC_LIGATURE_SHEEN_WITH_MEEM_WITH_KHAH_FINAL_FORM ﵪ
0xFD6B 64875 ARABIC_LIGATURE_SHEEN_WITH_MEEM_WITH_KHAH_INITIAL_FORM ﵫ
0xFD6C 64876 ARABIC_LIGATURE_SHEEN_WITH_MEEM_WITH_MEEM_FINAL_FORM ﵬ
0xFD6D 64877 ARABIC_LIGATURE_SHEEN_WITH_MEEM_WITH_MEEM_INITIAL_FORM ﵭ
0xFD6E 64878 ARABIC_LIGATURE_DAD_WITH_HAH_WITH_ALEF_MAKSURA_FINAL_FORM ﵮ
0xFD6F 64879 ARABIC_LIGATURE_DAD_WITH_KHAH_WITH_MEEM_FINAL_FORM ﵯ
0xFD70 64880 ARABIC_LIGATURE_DAD_WITH_KHAH_WITH_MEEM_INITIAL_FORM ﵰ
0xFD71 64881 ARABIC_LIGATURE_TAH_WITH_MEEM_WITH_HAH_FINAL_FORM ﵱ
0xFD72 64882 ARABIC_LIGATURE_TAH_WITH_MEEM_WITH_HAH_INITIAL_FORM ﵲ
0xFD73 64883 ARABIC_LIGATURE_TAH_WITH_MEEM_WITH_MEEM_INITIAL_FORM ﵳ
0xFD74 64884 ARABIC_LIGATURE_TAH_WITH_MEEM_WITH_YEH_FINAL_FORM ﵴ
0xFD75 64885 ARABIC_LIGATURE_AIN_WITH_JEEM_WITH_MEEM_FINAL_FORM ﵵ
0xFD76 64886 ARABIC_LIGATURE_AIN_WITH_MEEM_WITH_MEEM_FINAL_FORM ﵶ
0xFD77 64887 ARABIC_LIGATURE_AIN_WITH_MEEM_WITH_MEEM_INITIAL_FORM ﵷ
0xFD78 64888 ARABIC_LIGATURE_AIN_WITH_MEEM_WITH_ALEF_MAKSURA_FINAL_FORM ﵸ
0xFD79 64889 ARABIC_LIGATURE_GHAIN_WITH_MEEM_WITH_MEEM_FINAL_FORM ﵹ
0xFD7A 64890 ARABIC_LIGATURE_GHAIN_WITH_MEEM_WITH_YEH_FINAL_FORM ﵺ
0xFD7B 64891 ARABIC_LIGATURE_GHAIN_WITH_MEEM_WITH_ALEF_MAKSURA_FINAL_FORM ﵻ
0xFD7C 64892 ARABIC_LIGATURE_FEH_WITH_KHAH_WITH_MEEM_FINAL_FORM ﵼ
0xFD7D 64893 ARABIC_LIGATURE_FEH_WITH_KHAH_WITH_MEEM_INITIAL_FORM ﵽ
0xFD7E 64894 ARABIC_LIGATURE_QAF_WITH_MEEM_WITH_HAH_FINAL_FORM ﵾ
0xFD7F 64895 ARABIC_LIGATURE_QAF_WITH_MEEM_WITH_MEEM_FINAL_FORM ﵿ
0xFD80 64896 ARABIC_LIGATURE_LAM_WITH_HAH_WITH_MEEM_FINAL_FORM ﶀ
0xFD81 64897 ARABIC_LIGATURE_LAM_WITH_HAH_WITH_YEH_FINAL_FORM ﶁ
0xFD82 64898 ARABIC_LIGATURE_LAM_WITH_HAH_WITH_ALEF_MAKSURA_FINAL_FORM ﶂ
0xFD83 64899 ARABIC_LIGATURE_LAM_WITH_JEEM_WITH_JEEM_INITIAL_FORM ﶃ
0xFD84 64900 ARABIC_LIGATURE_LAM_WITH_JEEM_WITH_JEEM_FINAL_FORM ﶄ
0xFD85 64901 ARABIC_LIGATURE_LAM_WITH_KHAH_WITH_MEEM_FINAL_FORM ﶅ
0xFD86 64902 ARABIC_LIGATURE_LAM_WITH_KHAH_WITH_MEEM_INITIAL_FORM ﶆ
0xFD87 64903 ARABIC_LIGATURE_LAM_WITH_MEEM_WITH_HAH_FINAL_FORM ﶇ
0xFD88 64904 ARABIC_LIGATURE_LAM_WITH_MEEM_WITH_HAH_INITIAL_FORM ﶈ
0xFD89 64905 ARABIC_LIGATURE_MEEM_WITH_HAH_WITH_JEEM_INITIAL_FORM ﶉ
0xFD8A 64906 ARABIC_LIGATURE_MEEM_WITH_HAH_WITH_MEEM_INITIAL_FORM ﶊ
0xFD8B 64907 ARABIC_LIGATURE_MEEM_WITH_HAH_WITH_YEH_FINAL_FORM ﶋ
0xFD8C 64908 ARABIC_LIGATURE_MEEM_WITH_JEEM_WITH_HAH_INITIAL_FORM ﶌ
0xFD8D 64909 ARABIC_LIGATURE_MEEM_WITH_JEEM_WITH_MEEM_INITIAL_FORM ﶍ
0xFD8E 64910 ARABIC_LIGATURE_MEEM_WITH_KHAH_WITH_JEEM_INITIAL_FORM ﶎ
0xFD8F 64911 ARABIC_LIGATURE_MEEM_WITH_KHAH_WITH_MEEM_INITIAL_FORM ﶏ
0xFD92 64914 ARABIC_LIGATURE_MEEM_WITH_JEEM_WITH_KHAH_INITIAL_FORM ﶒ
0xFD93 64915 ARABIC_LIGATURE_HEH_WITH_MEEM_WITH_JEEM_INITIAL_FORM ﶓ
0xFD94 64916 ARABIC_LIGATURE_HEH_WITH_MEEM_WITH_MEEM_INITIAL_FORM ﶔ
0xFD95 64917 ARABIC_LIGATURE_NOON_WITH_HAH_WITH_MEEM_INITIAL_FORM ﶕ
0xFD96 64918 ARABIC_LIGATURE_NOON_WITH_HAH_WITH_ALEF_MAKSURA_FINAL_FORM ﶖ
0xFD97 64919 ARABIC_LIGATURE_NOON_WITH_JEEM_WITH_MEEM_FINAL_FORM ﶗ
0xFD98 64920 ARABIC_LIGATURE_NOON_WITH_JEEM_WITH_MEEM_INITIAL_FORM ﶘ
0xFD99 64921 ARABIC_LIGATURE_NOON_WITH_JEEM_WITH_ALEF_MAKSURA_FINAL_FORM ﶙ
0xFD9A 64922 ARABIC_LIGATURE_NOON_WITH_MEEM_WITH_YEH_FINAL_FORM ﶚ
0xFD9B 64923 ARABIC_LIGATURE_NOON_WITH_MEEM_WITH_ALEF_MAKSURA_FINAL_FORM ﶛ
0xFD9C 64924 ARABIC_LIGATURE_YEH_WITH_MEEM_WITH_MEEM_FINAL_FORM ﶜ
0xFD9D 64925 ARABIC_LIGATURE_YEH_WITH_MEEM_WITH_MEEM_INITIAL_FORM ﶝ
0xFD9E 64926 ARABIC_LIGATURE_BEH_WITH_KHAH_WITH_YEH_FINAL_FORM ﶞ
0xFD9F 64927 ARABIC_LIGATURE_TEH_WITH_JEEM_WITH_YEH_FINAL_FORM ﶟ
0xFDA0 64928 ARABIC_LIGATURE_TEH_WITH_JEEM_WITH_ALEF_MAKSURA_FINAL_FORM ﶠ
0xFDA1 64929 ARABIC_LIGATURE_TEH_WITH_KHAH_WITH_YEH_FINAL_FORM ﶡ
0xFDA2 64930 ARABIC_LIGATURE_TEH_WITH_KHAH_WITH_ALEF_MAKSURA_FINAL_FORM ﶢ
0xFDA3 64931 ARABIC_LIGATURE_TEH_WITH_MEEM_WITH_YEH_FINAL_FORM ﶣ
0xFDA4 64932 ARABIC_LIGATURE_TEH_WITH_MEEM_WITH_ALEF_MAKSURA_FINAL_FORM ﶤ
0xFDA5 64933 ARABIC_LIGATURE_JEEM_WITH_MEEM_WITH_YEH_FINAL_FORM ﶥ
0xFDA6 64934 ARABIC_LIGATURE_JEEM_WITH_HAH_WITH_ALEF_MAKSURA_FINAL_FORM ﶦ
0xFDA7 64935 ARABIC_LIGATURE_JEEM_WITH_MEEM_WITH_ALEF_MAKSURA_FINAL_FORM ﶧ
0xFDA8 64936 ARABIC_LIGATURE_SEEN_WITH_KHAH_WITH_ALEF_MAKSURA_FINAL_FORM ﶨ
0xFDA9 64937 ARABIC_LIGATURE_SAD_WITH_HAH_WITH_YEH_FINAL_FORM ﶩ
0xFDAA 64938 ARABIC_LIGATURE_SHEEN_WITH_HAH_WITH_YEH_FINAL_FORM ﶪ
0xFDAB 64939 ARABIC_LIGATURE_DAD_WITH_HAH_WITH_YEH_FINAL_FORM ﶫ
0xFDAC 64940 ARABIC_LIGATURE_LAM_WITH_JEEM_WITH_YEH_FINAL_FORM ﶬ
0xFDAD 64941 ARABIC_LIGATURE_LAM_WITH_MEEM_WITH_YEH_FINAL_FORM ﶭ
0xFDAE 64942 ARABIC_LIGATURE_YEH_WITH_HAH_WITH_YEH_FINAL_FORM ﶮ
0xFDAF 64943 ARABIC_LIGATURE_YEH_WITH_JEEM_WITH_YEH_FINAL_FORM ﶯ
0xFDB0 64944 ARABIC_LIGATURE_YEH_WITH_MEEM_WITH_YEH_FINAL_FORM ﶰ
0xFDB1 64945 ARABIC_LIGATURE_MEEM_WITH_MEEM_WITH_YEH_FINAL_FORM ﶱ
0xFDB2 64946 ARABIC_LIGATURE_QAF_WITH_MEEM_WITH_YEH_FINAL_FORM ﶲ
0xFDB3 64947 ARABIC_LIGATURE_NOON_WITH_HAH_WITH_YEH_FINAL_FORM ﶳ
0xFDB4 64948 ARABIC_LIGATURE_QAF_WITH_MEEM_WITH_HAH_INITIAL_FORM ﶴ
0xFDB5 64949 ARABIC_LIGATURE_LAM_WITH_HAH_WITH_MEEM_INITIAL_FORM ﶵ
0xFDB6 64950 ARABIC_LIGATURE_AIN_WITH_MEEM_WITH_YEH_FINAL_FORM ﶶ
0xFDB7 64951 ARABIC_LIGATURE_KAF_WITH_MEEM_WITH_YEH_FINAL_FORM ﶷ
0xFDB8 64952 ARABIC_LIGATURE_NOON_WITH_JEEM_WITH_HAH_INITIAL_FORM ﶸ
0xFDB9 64953 ARABIC_LIGATURE_MEEM_WITH_KHAH_WITH_YEH_FINAL_FORM ﶹ
0xFDBA 64954 ARABIC_LIGATURE_LAM_WITH_JEEM_WITH_MEEM_INITIAL_FORM ﶺ
0xFDBB 64955 ARABIC_LIGATURE_KAF_WITH_MEEM_WITH_MEEM_FINAL_FORM ﶻ
0xFDBC 64956 ARABIC_LIGATURE_LAM_WITH_JEEM_WITH_MEEM_FINAL_FORM ﶼ
0xFDBD 64957 ARABIC_LIGATURE_NOON_WITH_JEEM_WITH_HAH_FINAL_FORM ﶽ
0xFDBE 64958 ARABIC_LIGATURE_JEEM_WITH_HAH_WITH_YEH_FINAL_FORM ﶾ
0xFDBF 64959 ARABIC_LIGATURE_HAH_WITH_JEEM_WITH_YEH_FINAL_FORM ﶿ
0xFDC0 64960 ARABIC_LIGATURE_MEEM_WITH_JEEM_WITH_YEH_FINAL_FORM ﷀ
0xFDC1 64961 ARABIC_LIGATURE_FEH_WITH_MEEM_WITH_YEH_FINAL_FORM ﷁ
0xFDC2 64962 ARABIC_LIGATURE_BEH_WITH_HAH_WITH_YEH_FINAL_FORM ﷂ
0xFDC3 64963 ARABIC_LIGATURE_KAF_WITH_MEEM_WITH_MEEM_INITIAL_FORM ﷃ
0xFDC4 64964 ARABIC_LIGATURE_AIN_WITH_JEEM_WITH_MEEM_INITIAL_FORM ﷄ
0xFDC5 64965 ARABIC_LIGATURE_SAD_WITH_MEEM_WITH_MEEM_INITIAL_FORM ﷅ
0xFDC6 64966 ARABIC_LIGATURE_SEEN_WITH_KHAH_WITH_YEH_FINAL_FORM ﷆ
0xFDC7 64967 ARABIC_LIGATURE_NOON_WITH_JEEM_WITH_YEH_FINAL_FORM ﷇ
0xFDF0 65008 ARABIC_LIGATURE_SALLA_USED_AS_KORANIC_STOP_SIGN_ISOLATED_FORM ﷰ
0xFDF1 65009 ARABIC_LIGATURE_QALA_USED_AS_KORANIC_STOP_SIGN_ISOLATED_FORM ﷱ
0xFDF2 65010 ARABIC_LIGATURE_ALLAH_ISOLATED_FORM ﷲ
0xFDF3 65011 ARABIC_LIGATURE_AKBAR_ISOLATED_FORM ﷳ
0xFDF4 65012 ARABIC_LIGATURE_MOHAMMAD_ISOLATED_FORM ﷴ
0xFDF5 65013 ARABIC_LIGATURE_SALAM_ISOLATED_FORM ﷵ
0xFDF6 65014 ARABIC_LIGATURE_RASOUL_ISOLATED_FORM ﷶ
0xFDF7 65015 ARABIC_LIGATURE_ALAYHE_ISOLATED_FORM ﷷ
0xFDF8 65016 ARABIC_LIGATURE_WASALLAM_ISOLATED_FORM ﷸ
0xFDF9 65017 ARABIC_LIGATURE_SALLA_ISOLATED_FORM ﷹ
0xFDFA 65018 ARABIC_LIGATURE_SALLALLAHOU_ALAYHE_WASALLAM ﷺ
0xFDFB 65019 ARABIC_LIGATURE_JALLAJALALOUHOU ﷻ
0xFE20 65056 COMBINING_LIGATURE_LEFT_HALF ︠
0xFE21 65057 COMBINING_LIGATURE_RIGHT_HALF ︡
0xFE22 65058 COMBINING_DOUBLE_TILDE_LEFT_HALF ︢
0xFE23 65059 COMBINING_DOUBLE_TILDE_RIGHT_HALF ︣
0xFE30 65072 PRESENTATION_FORM_FOR_VERTICAL_TWO_DOT_LEADER ︰
0xFE31 65073 PRESENTATION_FORM_FOR_VERTICAL_EM_DASH ︱
0xFE32 65074 PRESENTATION_FORM_FOR_VERTICAL_EN_DASH ︲
0xFE33 65075 PRESENTATION_FORM_FOR_VERTICAL_LOW_LINE ︳
0xFE34 65076 PRESENTATION_FORM_FOR_VERTICAL_WAVY_LOW_LINE ︴
0xFE35 65077 PRESENTATION_FORM_FOR_VERTICAL_LEFT_PARENTHESIS ︵
0xFE36 65078 PRESENTATION_FORM_FOR_VERTICAL_RIGHT_PARENTHESIS ︶
0xFE37 65079 PRESENTATION_FORM_FOR_VERTICAL_LEFT_CURLY_BRACKET ︷
0xFE38 65080 PRESENTATION_FORM_FOR_VERTICAL_RIGHT_CURLY_BRACKET ︸
0xFE39 65081 PRESENTATION_FORM_FOR_VERTICAL_LEFT_TORTOISE_SHELL_BRACKET ︹
0xFE3A 65082 PRESENTATION_FORM_FOR_VERTICAL_RIGHT_TORTOISE_SHELL_BRACKET ︺
0xFE3B 65083 PRESENTATION_FORM_FOR_VERTICAL_LEFT_BLACK_LENTICULAR_BRACKET ︻
0xFE3C 65084 PRESENTATION_FORM_FOR_VERTICAL_RIGHT_BLACK_LENTICULAR_BRACKET ︼
0xFE3D 65085 PRESENTATION_FORM_FOR_VERTICAL_LEFT_DOUBLE_ANGLE_BRACKET ︽
0xFE3E 65086 PRESENTATION_FORM_FOR_VERTICAL_RIGHT_DOUBLE_ANGLE_BRACKET ︾
0xFE3F 65087 PRESENTATION_FORM_FOR_VERTICAL_LEFT_ANGLE_BRACKET ︿
0xFE40 65088 PRESENTATION_FORM_FOR_VERTICAL_RIGHT_ANGLE_BRACKET ﹀
0xFE41 65089 PRESENTATION_FORM_FOR_VERTICAL_LEFT_CORNER_BRACKET ﹁
0xFE42 65090 PRESENTATION_FORM_FOR_VERTICAL_RIGHT_CORNER_BRACKET ﹂
0xFE43 65091 PRESENTATION_FORM_FOR_VERTICAL_LEFT_WHITE_CORNER_BRACKET ﹃
0xFE44 65092 PRESENTATION_FORM_FOR_VERTICAL_RIGHT_WHITE_CORNER_BRACKET ﹄
0xFE49 65097 DASHED_OVERLINE ﹉
0xFE4A 65098 CENTRELINE_OVERLINE ﹊
0xFE4B 65099 WAVY_OVERLINE ﹋
0xFE4C 65100 DOUBLE_WAVY_OVERLINE ﹌
0xFE4D 65101 DASHED_LOW_LINE ﹍
0xFE4E 65102 CENTRELINE_LOW_LINE ﹎
0xFE4F 65103 WAVY_LOW_LINE ﹏
0xFE50 65104 SMALL_COMMA ﹐
0xFE51 65105 SMALL_IDEOGRAPHIC_COMMA ﹑
0xFE52 65106 SMALL_FULL_STOP ﹒
0xFE54 65108 SMALL_SEMICOLON ﹔
0xFE55 65109 SMALL_COLON ﹕
0xFE56 65110 SMALL_QUESTION_MARK ﹖
0xFE57 65111 SMALL_EXCLAMATION_MARK ﹗
0xFE58 65112 SMALL_EM_DASH ﹘
0xFE59 65113 SMALL_LEFT_PARENTHESIS ﹙
0xFE5A 65114 SMALL_RIGHT_PARENTHESIS ﹚
0xFE5B 65115 SMALL_LEFT_CURLY_BRACKET ﹛
0xFE5C 65116 SMALL_RIGHT_CURLY_BRACKET ﹜
0xFE5D 65117 SMALL_LEFT_TORTOISE_SHELL_BRACKET ﹝
0xFE5E 65118 SMALL_RIGHT_TORTOISE_SHELL_BRACKET ﹞
0xFE5F 65119 SMALL_NUMBER_SIGN ﹟
0xFE60 65120 SMALL_AMPERSAND ﹠
0xFE61 65121 SMALL_ASTERISK ﹡
0xFE62 65122 SMALL_PLUS_SIGN ﹢
0xFE63 65123 SMALL_HYPHEN-MINUS ﹣
0xFE64 65124 SMALL_LESS-THAN_SIGN ﹤
0xFE65 65125 SMALL_GREATER-THAN_SIGN ﹥
0xFE66 65126 SMALL_EQUALS_SIGN ﹦
0xFE68 65128 SMALL_REVERSE_SOLIDUS ﹨
0xFE69 65129 SMALL_DOLLAR_SIGN ﹩
0xFE6A 65130 SMALL_PERCENT_SIGN ﹪
0xFE6B 65131 SMALL_COMMERCIAL_AT ﹫
0xFE70 65136 ARABIC_FATHATAN_ISOLATED_FORM ﹰ
0xFE71 65137 ARABIC_TATWEEL_WITH_FATHATAN_ABOVE ﹱ
0xFE72 65138 ARABIC_DAMMATAN_ISOLATED_FORM ﹲ
0xFE74 65140 ARABIC_KASRATAN_ISOLATED_FORM ﹴ
0xFE76 65142 ARABIC_FATHA_ISOLATED_FORM ﹶ
0xFE77 65143 ARABIC_FATHA_MEDIAL_FORM ﹷ
0xFE78 65144 ARABIC_DAMMA_ISOLATED_FORM ﹸ
0xFE79 65145 ARABIC_DAMMA_MEDIAL_FORM ﹹ
0xFE7A 65146 ARABIC_KASRA_ISOLATED_FORM ﹺ
0xFE7B 65147 ARABIC_KASRA_MEDIAL_FORM ﹻ
0xFE7C 65148 ARABIC_SHADDA_ISOLATED_FORM ﹼ
0xFE7D 65149 ARABIC_SHADDA_MEDIAL_FORM ﹽ
0xFE7E 65150 ARABIC_SUKUN_ISOLATED_FORM ﹾ
0xFE7F 65151 ARABIC_SUKUN_MEDIAL_FORM ﹿ
